cleaned_tweet,label
hunglikerobby gay tanning bitch juvie made white,False
huntermoore dangitstiff bitch looks like spongebob,False
huntermoore shelbyritner shelby pussy beat,False
huntermoore bitches lying,False
huntermoore bout ike couple hours,True
huntermoore drunk bitch used eat ass relaxing,False
huntermoore finger pussy slowly circular motion,False
huntermoore finger throbbing pussy,False
huntermoore finger wet throbbing pussy slowly cum ur fingers,False
huntermoore fuck throbbing pussy slowly,False
huntermoore fuck wet pussy ur huge cock,False
huntermoore happy cuz woke white nigger,False
huntermoore hells yeah fuckin sick ass bitch,False
huntermoore pussy aching ur follow bae,False
huntermoore nigger,False
huntermoore ratchet bitch would,False
huntermoore juicy pussy,False
huntsthewind wonder nsa spook following,True
hunturpls steezeyflow nice ears bitch look like god damn elephant,False
hype im delivering bitch boy anymore,False
ising pussy aint coochie since,False
iambjraps cheffincurry girltimeusa lilbthebasedgod look like hmmm nigger,False
iamhicky chillbrchill bitches dick look im fucking beautiful,False
iamkingrico dont fight want fight bitches dont know fuck fuck look like nigga please,False
iamkingrico nah id never ask guy ride chick whats use getting trouble trashass bitch,False
iamqueenlatifah plated letz getup deep dish vocal mix nagasaki hiroshima yellow asian flu n emoto ill egg god,True
iampikey wonders dare aint colored folk dare,True
iampikey well ho di doe thank,False
icbcworld freeblizzicbc bitch bought son talking bout get em sold,False
icbcworld lol nigga walk hoe looking girls dont even wanna buy nothing,False
icbcworld hoe,False
idisdummies speak one coherent sentence without sounding like nig seriously,False
iggyazalea joke fugly bitch happy uncle snoop even acknowledged nasty ass lmao,False
ihop fucking pussy,False
ihatestevensing aint show bout dem colored diamonds talk da radio diamond gets colored stolen,True
ihuntgoblins sinatraa every time beat im faggot maybe im better lmao,False
iideaiid jquiiin many bitches gon need change ya name jebidiah bitches,False
iijeriichoii nah worth character bitch,False
iixixiii bruhhh im joking dont pop trunk im bitch ass niiiieeegggaaa,False
iiiirb bitch ass,False
ilikecats bootyacid sizzurp yopapichulo brandonernandez youre ratchetest bitch,False
ilikecats yopapichulo sizzurp brandonernandez bootyacid realize ya pussy stank right,False
imnotmakingitup hey u followed long ago gonna nip da bud like ur bio tho u know white devils stole,True
imthatguydhuck happy birthday pussy good one,False
ismashedyogurl jonathanscott ahhh stupid bitch,False
ispeakespinal love seing new ones cause save youse bitches lmfao,False
itsmakepeace donno demz iz ima bout get white gurll ghetto asses find,False
iwanthisheart ok u fat precious lookin ass bitch u big fat back barnyard lookin ass bitch fix grammar u still fat,False
igotone awe boy smell like monkey sex,False
igotone hoes,False
igotone look like flappy bird,True
iamenidcoleslaw must think bump pussy mind ill eat thong make squirt like geyser,False
iamsaintbryan call yellow bone,True
iamshady thats even real word must hit blunt started making shit nigger ass lol,False
ibepocahontas bitch shot music video,False
icanonlybnika bitches smackin,False
icyrapture like look bitches,False
idiotolympics forthemen fuck right pussy,False
iemonaids drugulaa bitches give virus,False
iemonaids id pop dat lemon real pussy,False
iemonaids id break little bitches finger,False
iemonaids done spell check know meant fat liberal dyke feminist nazi bitches,False
iemonaids right pussy,False
ileanageorgina enriquuee kike soft nigga,False
ilovebamf whats say see bird lmao,True
ilovebamf big long lost brother swear dont know id without wetback,False
imaspiderg bitch nigga,False
imethangregory eyy pushin one bro cause know bitch better blow hah,False
imhistreasure bitches get inches like,False
imonmylevelgtb ur sayin mess wit hoes shady,False
imsolk v gun game pussy,False
imsolk oghasnt fag,False
imsoooomad guess whos eating cracker b without,True
imtoblame apple tv got nfl channel bitch im pretty sure theyre ive watched couple dukeofzamunda,False
imtoblame although concede bitch bought funnel bitches dwight nopedo tho,False
imtoblame bitch got ring ho aint fatherless ill fight,False
imtoblame bitch opulent fuck refrain conversing upon matters middle class,False
imtoblame listen cuntrag whore bitch shit expensive fuck man pr first one year year wedding,False
imtoblame lyin ass bitch ghostwritamusic illwil brunzilla,False
imtoblame fatherless wallet carrying ass video game playing ass negro breh filth way afford date twitterhoney,False
imtoomuch bread general aint good yabut honky bread worst,True
imthirst love louis ck quit bein faggot suck dick,False
imthirst gonna hold tongue could get another team couldnt anymore theyre fuckin retarded,False
imthirst shins faggot im glad chipped,False
imthirst randies fags,False
imaasshole imtoomuch myassholesowet gon call nigger fuck wrong,False
impactparasite fuckin roasted faggot,False
ineyealee son sammich family bitch know joey love sammiches,False
ineyealee shit aint gon funny need get outta horrific car crash bitch,False
ineyealee youre filled pimps hoes well talk knows josephbananas,False
infamousstackz hell cause brad still walked away like yeah fucked niggas bitch,False
intheovenjews slavecatcher marylene hang ovenjew lot common people waste time nigs jews r r problem,False
indicamangoes still fucking trash cant eat save life,False
inediblefood quickscoping trash take tony hawk setup play normally thats snipers,True
infidelalie read suck bacon encrusted middle finger muslim twats,False
infidelalie touch muzzie fuckers hope set go full bacon pork rinds,False
inkeduptiny still shouldve walked said something pussy,False
innerslutty got u bitch,False
insanitylady argue cersei neither evil bitch shes greedy desperate protect children valued world,False
intentionaltalk half jar marmalade shaved monkey saran wrap mini horse give best scene askkevin,True
isaidnick aknadnrye give credit lil bitch,False
ishmallymal jayjuice trash,True
ishmallymal august trash,True
issagold fuckin back still hurts worth im still mad hoe incident haha,False
issagold u think dream anything two dumb bitches san diego lol,False
italianmontana carterboyleake ant pussy man dont make pull pic,False
italianmontana im boss ass bitch,False
itsjusmejojo lol youve tweeted bitch excessive amount today ok,False
itskeeshkapeesh faggot buy dictionary,False
itskiaraaaa looks like took red marker colored leg,True
itslendaddy thanks bruh dont ever forget still look faggots justcurrieon,False
itslexishope sounds like major bitches area,False
itsmander sure aint colored,False
itsmander aids aint dat bad become da hoe da crack aint gonna make difference anyhow,False
itsmander tryin say ofay,True
itsmander kfc always gets da colored folk back da cage wit da kfc,False
itsmegrizz dink uknow thats true,True
itsmekevin josie thatslutadrian zaidsaracini papigabs lmao nigguh,False
itsnotharold ill try tomorrow rt harold gonna try eliminate word bitch vocabulary need start bettering,False
itsonlyjess lukefriendyy jcatsrule shes right twat id tell honestly sky honestly,False
itsyourman make white trash cousin fucker,False
itsyourman nothin much cousin touching white trash wigger wannabe bitch boy dick sucking fucking gay bitch,False
itsyourman fucking wigger stfu,False
itsmekylewayne yeaa black bitches actin like good average nigga like got credit pussy,False
ivanjreyes um fuck bitch done xavier hopefully respect girls bc alone dont want,False
ivettebrianna never said hoe guilty consents ass girl,False
ivettebrianna fag,False
ivettebrianna better feel love dont even show hoes love lol,False
izthatxp xdsmooth lmao denote got bitch right love,False
jayreidofficial want somewhat collage money jewels cartiers etc jus little shit let niccas know still,False
jayreidofficial nicca anxious hear shit g,False
jayreidofficial nicca,False
jbilinovich jzolly cmnw guys wanna skull fuck clay birds weeknd,False
jgardenofeden kysportsradio ryanlemond butcountry music listeners really hicks alcoholics,False
jhafe big booty hoes,False
jhannahhh oh mean noah zimmermans cute ass mean talks hoes day everyday girl courtney sooo,False
jllve looks prime trash pick,True
jmc jetsgreen tbfan fuck ya little bitch look like mexican sucking cock ur profile,False
jmuggaaa leezy got bitches,False
jnunchuckfuck u ask suck dick hard white trash,False
joltng niger,False
jperzell shit pic master hoe protecting ass bow tie nigga,False
jpantsdotcom toddkincannon therealtony im partial faggothomoboth fairly describes sick twisted assholes,False
jpantsdotcom toddkincannon therealtony naaaaa popped across tl commented nice try faggot,False
jperez teabaggers anti american hows feel hate country,False
jrealmo dont think believe communities ability function wout whitey choose hustled big govt,True
jrise ganderson want fag,False
jrise longlivetylerd fag,False
jrise pussy,False
jrise ill fuck til love faggot,False
jrise shut stupid bitch,False
jstac thatangrynigga least nearly two decades complete trash put atysyc redeem,False
jstac thatangrynigga niggas must deaf whens last time heard roots song radio quest dont get bitches,False
jstarrtweets took harder rivera retired im yankee fan lot love respect em especially core,True
jstarrtweets pops new york family yankee obsessed sister literally cried heard gonna,True
jstarrtweets yeah wizards agent zero bitches,False
jtcameron ghetto,True
jtrevorhowerton hollyrfisher hilarious makes teabaggers freak ill,False
justlovenohate menoindirect whole hoe outchea,False
jusxdoit hangin corners late pockets wasnt straight bitch aint gon make rate dawg know im sayin,False
jvp keselowski mattkenseth would loved watch newman bitch slap johnson id pay see,False
jzolly hannahkubiak everybody knows bitches love mullets pantiedropin,False
jzolly jbilinovich need grow mullets together get bitches hannahkubiak hate us,False
jzolly also search dirty white trash hookers weekends,False
jdun awww shit lol want money bitch else give one,False
jdun oh little bitch tryna hit fair tho today sometime week shit might fun drunk,False
jfritzy vivaalakatyy lompartayy brotherbill jhuff bitch better back katys mine,False
jkwest cpt commando hoe cocksucker,False
jkwest bitch look way,False
jlogan know best bird moves,True
jnastyy bumfarto would white man even go nigger hell hole detroit ive worked town yall good niggers,False
jfh happy another group days weird ass son bitch thats love though hoping riots htown,False
jacobryanbruhn kiss nuts bitch,False
jacobbbacker fucktyler tyler isnt shit faggot go listen real music,False
jacobbbacker fag,False
jacobbbacker faggot,False
jacobbbacker dont know shit faggot bitch,False
jacsonbevens markkiszla absolutely retarded article,False
jadegreenleaf dailysexsupply really fag im liking video,False
jadegreenleaf fag,False
jaibrooks faggot,False
jaibrooks funny u faggot,False
jaibrooks ugly goldigging cunt u probably uncircumcised penis faggot,False
jaibrooks ur brother looks queer ugly,False
jalendgaf courtniclark pressure hoe,False
jalenhendricks hoes saying eyebrows fleek search twitter,False
jamesokeefeiii jdhayworth james nobody save couple illiterate inbred teabagger morons gives flying fuck revelations,False
jamesdajewison,True
jamesynba damn bitch really hoen f,False
jamiewinn thats energy city electric gotta go yankees stadium winning truly electrifying,True
janeypew nigger bigger even rapersec,False
jarjarbanks momma didnt raise sukka bitch,False
jaredreve use monkey maker prick,False
jasonastley hate shit like bitch dont ask shit makin waste time dumb ass aint even using,False
jasonmoriarty remember nephew lucas crying dan saying quit pussy grow pair something dans funny,False
